"GenID","CT21_EL_BLUE","CT21_EW_BLUE","CT21_COV_BLUE","CT21_SOL_BLUE","CT21_TP_BLUE","CT21_CUR_BLUE","CT21_TPF_BLUE","CT21_KRF_BLUE","CT21_Germ_BLUE","CT21_PH_BLUE","CT21_EH_BLUE","CT21_LA_BLUE","CT21_FLH_BLUE","CT21_TIL_BLUE","CT21_BN_BLUE","CT21_DTP_BLUE","CT21_AC_BLUE","CT21_DTS_BLUE","CT21_SC_BLUE","CT21_TE_BLUE","CT21_EL_BLUP","CT21_EW_BLUP","CT21_COV_BLUP","CT21_SOL_BLUP","CT21_TP_BLUP","CT21_CUR_BLUP","CT21_TPF_BLUP","CT21_KRF_BLUP","CT21_Germ_BLUP","CT21_PH_BLUP","CT21_EH_BLUP","CT21_LA_BLUP","CT21_FLH_BLUP","CT21_TIL_BLUP","CT21_BN_BLUP","CT21_DTP_BLUP","CT21_AC_BLUP","CT21_DTS_BLUP","CT21_SC_BLUP","CT21_TE_BLUP"
"HI70",14.3134820557391,3.63438182154256,0.840607336749585,0.951549430082055,105.157265126723,18.2810868190234,0.920468744610088,0.111598839247826,55.1309628930619,144.901695789675,51.4033093981922,42.7165794402986,115.83237108028,0.0524600632142862,4.92986190517816,68.4951188495628,3.00770521206861,68.4975715143535,3.02021473574063,27.869602168539,14.0640745567089,3.58661415163932,0.836101768234214,0.945901743105938,99.1428655951712,16.8020875083454,0.916204892695077,0.122811802964877,54.1246714447398,143.135133841645,48.180799285846,43.3229549333201,111.468446709091,0.242074278709597,5.55456400777873,68.0922742058245,2.94891376308043,68.0755196813794,2.98937334863664,30.2266413100967
"HI76",18.2845585865643,3.47769027678151,0.813595892810376,0.939422765535572,77.4732653300205,21.0089495184806,0.843356755732361,0.215929153473409,62.3341125913107,165.401387168958,60.7352830470987,33.7166373520666,134.391639603218,0.0431458277618506,9.18951512438149,63.5680906702688,2.00901888929217,66.0749226812899,3.01571431416141,30.8762350257135,17.5801630716226,3.46283497194587,0.818727349782854,0.939432312030296,79.586639500887,18.1183251777424,0.873467848162255,0.176688799327536,60.2389825506497,161.606560907568,55.9640283367872,35.5624419618056,126.430200372536,0.22980453336717,9.02446811358783,63.447475570871,2.03949607438653,65.7934244079597,2.98542261843795,31.3183285674634
"HI78",13.4432244623064,2.73710477548495,0.885927531497037,0.92759526138345,57.2679598471026,14.7223502500799,0.992186851784217,0.0151767916011842,12.3919472054215,110.004220224828,21.9027011812548,39.9422896983557,79.6659613136394,0.133115360161603,7.45948885099852,NA,NA,NA,NA,27.771707591638,13.2672794021861,2.94515716445161,0.853219679380249,0.934506259709789,71.6184731200005,15.6421241032782,0.936843261456846,0.0986418654051529,16.99460034132,112.509792416885,23.5786778038039,42.4078915460182,84.7699010366476,0.454772561733698,7.75216542006676,NA,NA,NA,NA,30.9099875433929
"HI81",16.8343023015602,3.02565989849898,0.860670941886084,0.931572048379699,64.8204465420077,17.5695294418122,0.835969629541501,0.236428716812254,51.494195791887,148.460909037435,53.9785413759426,31.4666222112202,121.513794425917,-0.0253829265420504,9.82873261630634,68.4528034522378,3.01023468081571,72.4523438155396,3.02156461206362,25.1403613964905,16.1548454738936,3.10736404282908,0.847958344839421,0.933921601772191,72.1309530892254,16.5696422472165,0.876817057140393,0.176448008432669,51.5626178130727,146.372177016022,50.3596029428869,33.5792111173986,116.027805314828,0.25397616932003,9.64614177843106,68.0123739008047,2.94891403825237,71.7156482916957,2.99063448721954,29.1562772837588
"HI82",14.9183697984544,3.38232316169771,0.85060711573142,0.956110693124547,95.2980509535573,12.426980393355,0.891139848491822,0.171036483569367,95.9023676229593,181.641050293263,74.484754195531,44.1332897345483,146.845364939,0.0507006231500147,15.4736196052215,65.9252181018544,3.01044322229417,64.4393142635112,3.02216813949164,38.012354099125,14.679694141245,3.37652382206713,0.844052535628242,0.949984221519785,92.6813773482218,14.3101908041679,0.900029197704894,0.153037565607444,89.5823469891565,177.243571320496,68.4294850746016,44.6186511164942,136.801825704727,0.237207979401517,14.3890324857628,65.7014138744187,2.94891411850227,64.3296653780954,2.99201135550887,34.3731149695077
"HiBTSYN3",17.459548190252,3.48554385839824,0.794479510368666,0.927571074816811,97.8971011771103,24.4568235342799,0.83695305566341,0.201411387001222,26.8789143032556,141.554765830379,47.1144624071288,37.4500027359611,113.797286875453,0.0130642267268248,8.63635368826949,71.9773326871606,3.01555825597921,72.9381869301707,3.03431950572362,28.6267615950807,16.6475063834247,3.45846045754214,0.808946551334107,0.931652752836388,93.5995709130651,18.9193225061096,0.877273997488389,0.161911324488762,29.7709300532363,139.470373239693,43.3886963616988,39.4120909907764,108.622297805761,0.403064041633982,8.61291292033615,71.02704754955,2.92669130701784,71.8273186808791,2.98765275112824,30.7901389139156
"HotevillaAzwhitesweetcorn_1",11.2638373001478,2.5576414477528,0.835044175063866,0.913615997319318,55.6714335648552,16.8979678916909,0.912255496608789,0.129571711077296,74.3721409541974,74.868691077529,2.72328852992149,36.1333002870071,55.577495012411,1.55622295340088,2.07119984871583,57.5672534756873,1.00887542366265,59.6037187650497,1.01498346846188,21.6202544914536,11.493162528685,2.66669705637585,0.833403448185121,0.921437530976746,62.7991478236916,16.3280338898198,0.912155047362066,0.13067277665438,70.7161594253957,79.3203145578048,6.38993453538609,37.660637216631,62.366484007092,1.34522910703627,3.68090582920346,57.8981969317441,1.13007834629852,59.8548313024721,1.09917593436953,27.9016431030015
"Howling_Mob",14.3302197425434,4.1856051364725,0.847028365806529,0.943011199164783,91.9343963908048,18.6436184947521,0.892714369044115,0.142612883877553,87.4068750646449,140.753106305083,34.9484304704338,39.6332717707209,108.971038383807,0.426537328619931,14.4478045027305,55.9611095970141,1.3432841251716,55.5355901429344,2.01976207226102,31.4737658968306,14.1639789967738,4.07447381389921,0.841603697814793,0.941659668106027,90.5010304791278,17.1779850399219,0.901321556072372,0.137459385994275,82.0203247388794,139.332351235105,34.073514247388,40.667885770526,105.949939092352,0.521744833005231,13.0181568996321,56.3673895164308,1.43321772518278,56.0313982441375,2.04622492591833,31.6586854989678
"I108-2-2-2-2-1-1-1",13.6240384134373,3.37720687985429,0.833927015356493,0.952375093709995,94.0172845415713,9.76146199886648,0.831708733396716,0.249483988603764,64.6481641674735,107.386358489989,23.3030648747884,57.8461751096509,75.5632568565425,0.0878835596747285,6.76782896090025,59.1889435830497,3.01102587636534,60.5296422504087,3.03103123184945,33.9414813590104,13.4922698109944,3.36240449598895,0.832154089311613,0.945573479533918,90.4971280635618,13.7133309133125,0.874487333407189,0.183119650682802,62.306037290297,109.633767235935,24.2533275879657,56.1095721598818,80.5335787201827,0.272497983654233,7.14891755938552,59.4767882498547,2.94891411808489,60.7229724750486,2.99818989995594,32.3237391898408
"I112-1-1-2-1-1-1-",14.171440785353,3.1188135728771,0.854076052248627,0.937187654780913,71.9384418620104,10.2651766152608,0.863355810345503,0.216317057715889,44.0159651732657,118.110546676794,18.2662199344328,42.7999445196423,83.6123296037128,0.140287399981107,12.423543189275,60.6629011215709,3.01074492068714,61.568555556038,3.03258048114123,31.7933699572768,13.9379770833507,3.16863693644605,0.844061078949306,0.937022679814348,76.5480327737908,13.9583697357451,0.88927504384807,0.168505744062498,44.8040571202917,118.691617008292,19.7929902049141,43.4456169240564,85.3655505238488,0.310298987935013,11.7996347762124,60.7986558029873,2.94891410357875,61.6693140546717,2.9998008729397,31.976594543542
"I136-1-1-1-1-1",10.9046702998022,3.20269907168431,0.832347586657599,0.954175435648186,75.14454471868,11.9518894323119,0.876660678722407,0.189936980147834,23.2623713503129,80.321996100206,8.79058395844024,31.4294199580497,54.9947424987714,0.372586058816152,4.1478176192137,63.898019270908,3.00989859327917,63.4835389624833,3.03080470583768,22.9293137937906,11.2704880629679,3.22522585794847,0.831220519309721,0.947150864235435,78.5304770054124,14.5555926937972,0.895558946462956,0.157099160013996,26.4296378099231,85.4128877578173,12.4784380315691,34.3677210992979,64.4586542066918,0.475795911147206,4.88849556885509,63.8124665158668,2.94891401366679,63.4115540554143,2.99823786938478,28.9905173693476
"I152-1-1-1-1-2-1-1",13.3159993894012,3.56930927830915,0.83484577642641,0.952776470834094,86.9897446563881,11.9038857766775,0.881765414701727,0.185246543967092,41.4466559303795,109.221920273365,25.7688781607546,40.8000080521108,87.3509541101454,0.39591594479986,11.3108924392822,63.7828735818671,3.01138214245945,61.6114149059408,3.03418637563017,23.9344661829983,13.2681245158595,3.53229707922338,0.833267707430615,0.947518375008455,85.9997308322252,14.0804233305609,0.895212166256346,0.160341854232903,42.4344595740223,110.749542920888,26.1750737949853,41.7667424812428,88.8470944017964,0.498823279371346,10.9030296426134,63.7015190053717,2.94891411949561,61.6891782727135,2.99967631611701,28.6823474838308
"I182-1-2-1-1-1-1",12.3591283817247,3.20976093144585,0.873443962014823,0.958373710844496,89.4640210990472,10.7502600235178,0.941542336598755,0.0751562022226421,45.272549363909,105.895647572131,24.3591229221834,47.8833791107453,79.0034627459391,1.09691157307919,12.5934146035331,59.6356555339869,3.01035086622286,60.7649917221173,3.02210210395855,27.3929263068533,12.4340321067606,3.2292638958529,0.859678824785287,0.951482536273007,88.1756128826136,13.5681133902683,0.929009344625833,0.101076244461161,45.7698749894608,107.542046564069,24.8411703067385,47.9961956085683,81.8901906429641,1.00387032943308,11.9347921704281,59.7807311810729,2.94891401544805,60.8525964527344,2.98948792856554,30.0325526806579
"I22-1-1-1-1-1-1",12.560872777183,3.65469511348101,0.838989441655225,0.954909122744947,82.9214908444626,16.0574030968624,0.808129859536024,0.275325894325489,76.2593842001155,109.897790742853,20.7927282286095,57.2999175461608,76.8776652879803,0.230838032699548,7.66717584453403,61.3801299110265,3.01066388669581,62.934259592452,3.02383170705594,30.5152512397127,12.6175523874083,3.62054024596911,0.836102957953497,0.949264415203194,83.6307051316787,15.9354981984608,0.852780126841967,0.209209636946843,72.160742037324,111.319694246151,22.0141550206315,56.027070000441,80.0009454181355,0.37641347992306,7.77342586614652,61.4136241209353,2.94891403156495,62.8668122662163,2.99034997798238,31.4864151360151
"I237-1-2-1-1-1-1-1",10.7448331646606,3.59294708714067,0.820195213210272,0.897448128125279,161.657719418849,13.7528060621713,0.966824283518204,0.0470398939472917,10.1635518992186,69.5514160687274,11.4485593641536,39.1165514271819,56.1647685807972,2.2409855844161,12.8724332465096,63.4585622936575,3.01522398730449,65.7435653643685,3.03881734219119,10.0089925014765,11.4342433079491,3.53389337002992,0.825511455434401,0.922241758590259,124.482398610951,15.4681085554107,0.928252759401629,0.108513219632055,15.4065216272156,76.5053423865084,14.9352334444473,40.6135335553415,65.7643786405482,1.71684384602627,11.8083796401928,63.3339820924662,2.92669123109348,65.3933061542394,2.98940876526421,25.443909666056
"I31-1-1-1-2-1-1",15.9279012469259,3.27849018751364,0.811230667809715,0.947864286856058,75.4068501896063,12.7371117529272,0.875813221635631,0.164669467860763,62.4327079495087,131.740428841735,38.1738632132471,44.0960907647551,92.9672898394837,0.424023488178122,8.3535294899582,65.3121811039882,3.01021593731387,65.293020735452,3.01053007447108,38.4198680778783,15.3886630167396,3.28935709148176,0.818741358555209,0.944008239322784,78.5722517696372,14.8369366435389,0.895316431940394,0.145863497387726,60.3078434145934,130.775316909456,36.3442655623381,44.7441911266862,92.9788126457473,0.518007168059641,8.35973209352059,65.0957618326134,2.94891405226773,65.0834258261459,2.98201620309323,33.7098494846658
"I45",12.1224367069457,3.50526116194326,0.786048444025765,0.946297485769985,95.6679190396514,18.3092839686714,0.949501641315559,0.0878622254808921,53.9839632911061,134.885160642827,29.5242432213484,49.7166071463554,98.3189394459528,1.36588132587242,12.9025172946535,62.0064464084548,1.00939112995572,63.4894103941927,1.33196667966542,34.8694615732485,12.3099368636991,3.49436586494607,0.803859585557867,0.942840497970237,92.847551436387,16.7348277030338,0.929762307599749,0.111632099648062,53.1001870842472,134.02175168592,29.1992769109011,49.4696855221168,97.2110764661668,1.20680927188225,12.1142176032711,61.9902751380378,1.13007835015528,63.416501591321,1.40112970619456,32.9595794958317
"I58-1-2-2-1-1-1",12.3370737326854,3.17241013539753,0.815031948332842,0.923066020956817,91.5494690030859,14.1450134205962,0.942273338896724,0.130921736874734,40.982963640523,130.692912689859,33.3768667646203,53.2166086616838,96.0921463510479,1.62362157728696,10.1068818490357,62.894752501905,3.01146630836951,65.293181373021,3.02829670226048,31.8799636655273,12.4217258560337,3.208937742383,0.819709988231824,0.928611029469359,90.1685739008689,15.1447111709796,0.929150780828159,0.13129901727294,41.8591229566998,130.086161062312,32.7016019950274,52.492488362694,95.4086815538339,1.39900115081706,9.81327017314782,62.8869807919997,2.94891415569372,65.1206458357666,2.9935335732984,32.0042618312702
"I817",13.8784021617777,3.22217340675838,0.772466738554721,0.917532812251851,73.3399993769184,15.6320928657184,0.774317035076219,0.2591359552626,33.821697742294,86.5406321062439,15.2487823218291,55.2444293140258,60.239095389035,1.50160352815747,7.77724573600454,65.9268259102613,3.01090923366389,66.6548189635454,3.03421954702278,27.2797078235051,13.5827316851762,3.27773058446569,0.80549393656663,0.929899150010515,79.6571687647328,15.9051985053028,0.869810386055914,0.167447237850124,35.8216598966109,89.8083947379075,17.0222715763679,54.3377676878091,66.5115267253556,1.30358652500184,7.86248442443622,65.6549512064539,2.94891408204213,66.3103645345543,2.99955049047818,29.9923816072445
"I9-1-1-1-1-1-1",11.0022488050819,3.02723290536495,0.851004692569272,0.955560067765886,95.1919269419886,12.9419096607551,0.888039667722743,0.153101422159461,66.6695419397919,96.7973801579667,18.0668835693881,43.5961364079039,69.359710007993,1.04682914471402,4.81045694770911,61.6290132868315,3.01082062478426,64.1522287996085,3.02394640012716,25.7747381539115,11.3302177391717,3.09590648381157,0.8422461324803,0.948145101641718,92.5464465212841,14.826059829375,0.901295023572322,0.140624088965392,63.7643113213448,99.8000231943436,19.8272001530455,44.3822677444496,75.2099016248759,0.942644079362629,5.39865742892298,61.6449913375602,2.94891407203105,64.000696676703,2.99071538307919,29.8230201592592
"I94-1-1-1-1-1-1-1",13.9998880621216,3.39387017845641,0.86137845526849,0.952281334114136,90.742634765467,13.7015380186236,0.877530690064942,0.179411956724007,58.460806347604,119.430155881694,29.5127983307758,45.4666503481266,98.956410713091,-0.0736866685048276,10.6373436814031,57.001591435908,3.00969447731283,58.2835946926725,3.02680852525262,23.351750071321,13.8756052252371,3.39308418841481,0.851422740189252,0.947498666503715,89.3914659354524,14.9190606833494,0.892888034473107,0.157257978334164,56.9565670908664,120.069902302912,29.5630757830247,45.8142170365591,97.5249135816673,0.164348709408386,10.2765341089561,57.31503019067,2.94891397685158,58.5737304823013,2.99487491980391,28.6018383356501
"I97-1-1-1-1-1-1",12.2998015434835,3.52679510081281,0.865263757853654,0.957722556254365,88.7706208579759,13.5027369711256,0.906522654651211,0.127977827274238,68.8117985093073,128.197781716004,29.8991833395958,46.8249594964957,90.8930412025132,0.0306187150151811,4.57504700943209,58.7200960317333,3.00988733355148,58.887175124653,3.03370371588027,32.3418075149791,12.4240620858105,3.50810523410436,0.850777198137058,0.95037175659191,88.0440091065901,15.0407320936948,0.909565953412935,0.130053121473621,65.8867301329928,127.659513023333,29.5894875037903,47.0315110145204,91.1773921460351,0.28717648996045,5.41965367781801,58.9749826757159,2.94891400168978,59.1671172367551,3.00018778741386,32.1807265929468
"Ia2003",10.9559287644711,3.11847127283794,0.819442425002845,0.928002143228907,73.8544997507596,17.9852306343871,0.973127161780033,0.101386223308051,81.1385207844128,103.673980636287,30.0388497274056,52.2165953805958,78.4093507289853,0.262906354025996,7.97397116268758,60.773918073594,3.0107769559475,58.3838648707971,2.66887438925076,25.0410464310488,11.2276576167114,3.15634467628098,0.822727770947743,0.931417329124147,76.6592831055404,16.7937620877975,0.946902318609992,0.115030676275501,76.825324620226,105.300890081164,29.5778480997865,51.6374305440649,81.0309605071053,0.392627885934052,8.0875867080566,60.8135480063847,2.94891412939311,58.6462841543037,2.66224660010249,29.0321633557236
"Ia2076",11.377306984469,2.88015939363085,0.855824423077783,0.938854071387615,67.6692843503202,11.6274683429714,0.906062215814736,0.131337830906739,87.7987994849123,101.691387929635,25.7782949957363,45.7166007996742,75.7167804895848,0.241903717385486,10.8337106297857,56.4563540265403,3.00890766947795,54.8287149261707,3.01217194894166,24.2528421486496,11.6037681667309,2.95754253754094,0.847622610255156,0.938929819675548,72.0944494407953,13.9677435210217,0.908616402557727,0.131476888686007,82.3371443285087,103.41353675443,25.9805608243971,45.9574907006408,78.9136942768704,0.374336603312836,10.4148392325736,56.8530795511657,2.94891392748275,55.3899478067676,2.98377623886261,28.7714543992707
"IA2132",15.0074572539226,3.76397870789237,0.841581274590938,0.955493532844705,89.0050634526308,12.0565505686977,0.954261818974671,0.0686258509491431,81.3407535536887,124.887587142298,25.7190294943076,47.6333306822708,94.8075265631063,-0.0636911840121692,8.23612558117436,61.2549003971058,3.01085764248059,60.5415242610413,3.02880982060893,32.2455392687715,14.6415357880576,3.69162965313502,0.836781703243361,0.94812968150511,87.7489410160088,14.5326612155534,0.932334614337153,0.103714708696667,76.6620975936319,124.856947414787,26.1354186799971,47.7157678651302,93.9645512690513,0.172151884204526,8.26218072643786,61.3237566542281,2.94891406776728,60.6994203446871,2.99432315314973,32.082873242283
"Ia2256",15.3153575623697,3.72140558845187,0.844698534572725,0.953654315914206,107.52342734716,12.8547658985335,0.9297588539672,0.11146117714644,51.2276768673585,150.315558853659,48.1192892340976,50.2999148648422,119.454722775202,0.725696302699687,15.5436573534953,59.4567012866468,2.67510367414117,62.6770877662175,2.68131515914051,29.2473200020095,15.0475221143757,3.68198749900699,0.84000954529536,0.948373112801435,102.39843689919,14.5066112221704,0.922050092254268,0.120561776311637,50.8833927101125,148.116790848939,45.3518638679781,49.9378572426525,114.474232547071,0.730518653673475,14.3596307714411,59.6593111861107,2.64577456953055,62.7055351382398,2.67143279584574,30.7736775108855
"Ia2730",15.1142137606995,3.49497375691093,0.817718460232826,0.924433480420912,72.0829616672802,26.4763921651617,0.900318738694554,0.153708200299372,49.0530429036212,142.940206740299,52.4016495881628,59.5499859082865,116.825811115425,1.44089294995332,14.7177151465071,63.953901148258,2.34310708510305,64.4369230856767,3.01506809048221,26.1117443643202,14.8492858760677,3.48230184672189,0.821548255626974,0.929223380998653,75.2920957531485,20.6739475827933,0.90562144357127,0.143345609914292,49.0444688657143,141.543112573663,49.1631403599965,58.0907423060685,112.648559336307,1.25752166059085,13.6709282482866,63.8286677455726,2.34263545999784,64.2836078110465,2.98495910284251,29.5544545731621
"Ia4189",12.1970367492185,3.05741290959594,0.811214281180087,0.908499279593813,64.1581218856612,22.638558658773,0.927585971112656,0.107502502688068,45.3073445239807,146.19899083139,33.7393531021474,38.5222195529463,108.775493602159,0.552573112872352,12.6371861144434,64.7641630361069,1.01020752419644,64.6132047262345,1.34906633218298,37.4469132120553,12.3077925173778,3.09833366791955,0.817097711476012,0.918126701730732,69.1499986477385,18.8968708964763,0.921108779815955,0.118300895285132,45.5688302405663,144.633311667104,33.0146761443188,39.7634532304707,106.063012513579,0.616020729406377,11.9017588485194,64.5860567854226,1.1300784508497,64.4542992810797,1.41415380116585,34.0230418141672
"Ia45_1",9.61161831954987,3.60336672666933,0.835459815684675,0.94822678171915,109.591304497166,18.8658549920337,0.939659271916357,0.0987676136992749,5.61784925792571,100.497644638213,20.225325825323,57.5960728295013,72.9570182272835,0.065021260487655,5.19160162195233,71.6447415698071,0.987180287417757,71.4524223778709,2.50879540059127,28.4705017612735,10.2278210791189,3.56081387573491,0.833059898061191,0.943466933734606,101.585023985794,16.9667976081214,0.925033759936198,0.117237010804777,11.2942074893252,103.55998536232,21.8326869147135,55.7709246141326,78.5563495263314,0.304458055272854,6.09470257156826,70.8043850783381,1.16254875483527,70.5663224282852,2.50722477463996,30.6577613603396
"Ia45_2",5.94930154911464,2.78372399385371,0.82419258057808,0.933599290671435,91.945440281603,15.5354880705731,0.861985694682274,0.177322440915833,12.9172904823442,76.6368570557456,11.1140883031496,56.9788190765951,53.9063606986039,0.222614847375473,4.57408465413544,73.615421305623,1.52863132596743,73.0083889679169,2.53225756596321,23.6545393699731,7.21219506125098,2.89593858259786,0.826302782048531,0.935262757141147,89.9796859950201,15.8529718615254,0.888221571828404,0.152352290176379,17.4392834682431,82.2760797446649,14.4493603090026,55.3317697022586,63.8768514253015,0.501975851063007,5.51241339845984,72.4894444515571,1.63446949109313,71.8840051455727,2.528417193112,29.1706192693615
"Ia45_3",9.50249655721269,3.98781633208083,0.832914987123367,0.950753549800616,135.690701646038,11.4524572884285,0.881497390514871,0.168595318605923,2.29797750992948,103.844150667463,21.5746312298509,77.0960972195037,81.8837249035509,0.0483652860707831,4.560327804589,75.4937837644337,1.98377712674342,75.4579947572033,2.00937851397492,23.3889895490213,10.1289072646224,3.87485855170757,0.831555934268014,0.944987727029836,119.578789402242,14.3371648075961,0.897814387631839,0.147888639020795,8.71487758503176,106.791347115394,22.9892584376946,71.786863813364,85.3460979008667,0.294784746560988,5.62842544952355,74.2487262171652,2.03256224532414,74.1301363791364,2.04837954665101,29.1460634237543
"Ia453sh2",15.2600502673559,3.72334150043883,0.808259368725142,0.942837535607409,94.3032782649611,14.605228996142,0.86054447084919,0.1899203695711,52.8285286086165,131.623541363057,27.6493611463584,47.7165821091882,94.5375738523183,0.024275563148187,10.684004982093,64.1994405432089,3.0085399143815,64.2147970697239,3.02064851925247,34.7363766111776,14.9667484214898,3.67947926045969,0.815075748126491,0.941436659860278,92.4353896180374,15.3169269498538,0.882606925704323,0.162997370654717,51.9297445764694,130.629666297913,27.4912640473271,47.681896823996,93.8354703417511,0.227689703724167,10.2114927812503,64.0632979101411,2.94891382571431,64.080349277936,2.98985050434795,32.8883838753628
"Ia453su1",14.1956735968332,3.21287595821357,0.859329358566044,0.953003499603051,78.1173100284139,10.9332555181942,0.905276521148145,0.136594131059879,67.0511920603758,130.952622135355,43.446972542514,44.9666917292485,97.2650479458752,0.5489256201819,11.3242032868994,61.2707749301277,3.01215652759047,61.8144404563198,3.03751456591239,34.8634595282366,14.0153920744129,3.22847400629669,0.850020719190135,0.948143350398022,79.5730802229278,13.6696818113762,0.908578409305153,0.13394951113245,64.4864754187907,130.274835870161,41.2507502488081,45.4145559431117,96.4991619760508,0.61761777209372,10.8230688286915,61.3167502322547,2.94891416462083,61.8417365528697,3.00036343417655,32.9618348143344
"Ia453WT",13.5051097300836,2.94549788935413,0.853430607269504,0.943901314576581,74.9159735153368,15.4375935308574,0.878305818723369,0.195295601823021,65.8527850411018,111.316472215661,29.6125920717341,46.3554539697052,80.7539489464857,-0.00684999770313488,9.11287216080928,60.428243227413,3.01370894192692,61.9686005711828,3.0220103856633,28.8402519789885,13.4522201242275,3.01064128701031,0.845984396571998,0.942024357018955,77.7095951972206,15.7294203025302,0.893050795266602,0.165420882780688,63.6337637766497,112.229330273217,29.2789829448611,46.4866575651664,82.8534526067016,0.203549652202608,8.92947362760131,60.5861325253651,2.92669113211208,62.022393295489,2.97932449274742,30.6099843052426
"Ia5125",3.45536702022031,2.28323614715809,0.765282642693761,0.900712309781862,58.7016382728169,30.4403571834417,0.805359909953939,0.198724092423078,12.8973741028601,96.9506676900839,20.6560848605734,50.7704182469446,75.2143817262737,0.665478219125418,9.53340521776909,70.326052875222,3.0273324554425,71.0202810486795,3.02167058199463,18.9295033879028,6.37165672149159,2.63691696208255,0.802480843667602,0.923099730421043,71.9759572508867,19.022149373003,0.87914218527976,0.150681965872249,17.4488128957857,99.7786394590588,21.7728293898171,50.1912761716549,79.2521057522968,0.696621347457292,9.20431600802728,69.553353858474,2.93949021685097,70.1362139612749,2.97925379353444,27.7542782411856
"Ia5125B",12.04310782018,4.24034270113814,0.828042549840069,0.944837475521766,107.535604866843,22.9851145276425,0.867630719870173,0.156423772502594,5.1880342846135,75.6772663851952,12.1009789815287,66.6999070817126,62.1928823437793,-0.0527646137828419,12.686700617954,68.9783939227488,3.01641207784863,69.4482341167788,3.04394709913612,14.7632566978036,12.2105975580793,4.0756970062626,0.828780842678451,0.941933894293839,100.48404011632,18.3893253357015,0.891487099561565,0.14237475275694,11.1771414364673,81.7945542480689,15.3280098684736,63.2483708039182,70.3940034372925,0.241219946307923,11.6964232700384,68.3010119321245,2.92669134948992,68.6904208496254,2.99385783218776,26.6182523809792
"Ia5145",10.3502211267399,3.41467566689518,0.792264235248603,0.945883441392153,80.7513177865399,16.9448985495837,0.764217514619968,0.305177503900025,11.6820832918639,94.8771768629322,11.4556093231984,24.5961058151115,66.2377628746455,0.0435722747073255,-0.242271603360887,66.1410065407497,3.00909276905622,67.9954100357688,3.01582055903772,27.7307259318948,11.1738300193853,3.41774068338002,0.813936625675382,0.94103286709702,83.568755942578,16.1535143835125,0.867297423371262,0.1793305897525,16.806566325898,98.5755133582228,14.7346486881512,28.7790504781298,73.2902623557717,0.404312579189669,3.22640138074881,65.9023162151787,2.94891393118753,67.6370460060647,2.98713926154069,30.4653940336068
"Ia5220",10.2542920676714,3.12363238167534,0.84089348618512,0.941854006633089,87.7676892562225,16.0803331727547,0.902818820036521,0.151596416981689,44.4045500474233,90.6043987197591,12.3772430186264,60.216613979787,61.36706750978,0.427014884297698,9.48640376618666,56.5479368948933,1.01051968604829,56.5182773678306,1.34499238147104,29.2525890095137,10.6216103053318,3.15970741027166,0.837405854070626,0.940731329438337,87.2429943591465,15.9619894966419,0.907217960168356,0.141884696182564,44.8798602457439,93.9776523474411,14.7574357275163,58.6143529418606,67.6769268626716,0.525714602921364,9.29770130611044,56.8969336269409,1.13007849050876,56.9314608166081,1.41037654701001,30.8393371057863
"Ia5261",10.2612885020137,2.73751083642068,0.852525362216559,0.949046813642271,68.9123082705831,9.85907354940129,0.940828829029039,0.105462117188249,66.4152921873641,133.036081453384,33.2930731424203,48.7165956398001,99.1856646338663,0.428262649700968,7.65431136107506,59.1868786462615,1.01138035296163,59.3347270767014,1.69468386308899,32.878099886947,10.6159550942021,2.83092915378082,0.845364891165944,0.945142603663038,73.1926710570778,13.2793035460418,0.928517812310405,0.11732341516844,64.0636271859932,132.10775460623,32.5050563891473,48.5733405911911,97.961448826742,0.52383977972828,7.84954413450098,59.3756541334497,1.13007864332289,59.5462210997153,1.73904744702097,32.1425998707212
"Ia59",11.6326699160585,2.8898153573642,0.833724627615356,0.930161575296533,83.6067921821055,8.72427723704169,0.885275185983808,0.152199018505386,23.4615915150635,106.808815690042,15.1385112199809,50.7166050071252,75.5547649488416,2.17480638439202,7.41044855044113,55.9641800586572,1.00914814684468,55.4759914967895,3.01366693227191,33.8542357466322,11.80417159877,2.95723571960206,0.832500503977001,0.933191857033244,84.0457184582974,12.6611425405847,0.897034313768345,0.142594384260425,27.3550772195679,108.479115010512,16.8861459622055,50.3127003112376,79.035964493299,1.78411300498355,7.66315201475995,56.3233723808361,1.13007837068626,55.9402934834252,2.98603906657418,32.4958969544581
"IaEv191",12.4146071987129,3.93171170374193,0.825029493569814,0.94791434276313,103.681127234099,19.582739133406,0.897910471246126,0.126440961814315,70.0197462738682,179.551369247031,42.3863148788726,39.7166115504093,142.076197251971,0.623224113111186,12.6869634027376,65.3659485907627,3.00877674697449,66.4142278945771,3.02846512620605,34.8300686005661,12.4959497755936,3.86229603286632,0.826550824053232,0.945166594535881,99.4923013955751,17.6045582119061,0.904049602735464,0.129062193875198,67.0736841356351,175.135321687194,40.6444903656102,40.7409819651996,132.940615327062,0.664447885036975,12.035129474824,65.1887966540908,2.94891386305659,66.1566598388494,2.99480476108787,33.2141021311608
