"vcfID","C19_STAND_BLUE","C19_DTP_BLUE","C19_EH_BLUE","C19_PH_BLUE","C19_FL_BLUE","C19_TE_BLUE","C19_TIL_BLUE","C19_LA_BLUE","C19_EL_BLUE","C19_EW_BLUE","C19_KRN_BLUE","C19_Germ_BLUE","C19_STAND_BLUP","C19_DTP_BLUP","C19_EH_BLUP","C19_PH_BLUP","C19_FL_BLUP","C19_TE_BLUP","C19_TIL_BLUP","C19_LA_BLUP","C19_EL_BLUP","C19_EW_BLUP","C19_KRN_BLUP","C19_Germ_BLUP"
"NE_HY_13b",3.83224092139933,58.5786136323891,43.8759469457474,154.637816124154,119.299971085057,35.4227181943551,2.07885268103437,39.1423426638579,129.874865049198,39.8030928857877,15.078192644689,30.3623256038752,4.6963435805362,58.6648347333905,42.725438698661,153.61790098253,118.314418698978,34.9921692230237,1.89915005533088,40.4183097652117,129.4479036853,38.8726721937954,14.8532711964448,34.8002055056746
"NJ112",12.0719505650143,65.82670361915,38.4108843581008,140.103054054611,108.878082345905,30.9793994043159,1.37007822726817,42.0758793439286,136.654697024713,39.7497606988814,17.4340585540307,92.8322614869192,11.1658384987166,64.4098306275596,37.9404518334356,140.65172824156,109.182602761276,31.7113975694517,1.39103403155352,42.4607208352653,134.455526501781,38.6535981996233,16.7703433143361,86.4084741825704
"NJ116Wa",2.83224092139933,60.5786136323891,23.3759469457474,140.137816124154,93.7999710850572,44.9227181943551,1.07885268103437,54.6423426638579,NA,NA,NA,22.6623256038752,3.91444402331889,60.273096974141,24.7608617312821,140.300121539368,95.1527445521915,42.365437480799,1.21071281081285,52.7007541905797,NA,NA,NA,28.5086451263351
"NJ116Wb",6.83224092139933,57.0786136323891,14.3759469457474,113.137816124154,85.2999710850571,27.4227181943551,2.57885268103437,70.142342663858,100.46817815841,31.6392620829779,10.0951060149178,53.4123256038752,7.04204225218812,57.4586380528276,16.8739742821889,115.501497748653,87.4321865032628,28.783101216476,2.2433686775899,64.9831986159476,107.929485854064,32.3863227853347,10.9452585323688,53.6340323555153
"NJ159",11.1527952866907,53.6974966643888,43.1201950314678,148.427796856995,114.450906590192,33.9841504133151,1.20795106618455,61.1120167340881,121.638776038828,34.2658343115583,11.4561437198082,85.2765585979253,10.4337442070658,54.6256492308435,42.1468289902485,148.204277927958,114.141028132617,33.993315724635,1.33350641419921,57.7073973774079,121.772371316804,34.0985114036441,11.6189008219359,80.2143868595593
"NJ618",9.33224092139934,55.0786136323891,22.3759469457474,141.137816124154,106.299971085057,34.9227181943551,1.07885268103437,43.1423426638579,111.374865049198,33.8030928857877,13.578192644689,72.6123256038752,8.99679114523138,55.8503758120771,23.8845409036051,141.218589087172,106.506506388851,34.6041024726144,1.21071281081285,43.5879728427261,114.004306140133,33.97423155209,13.5688182978553,69.3220790156863
"No_156",9.54598236825389,60.7695125054057,54.5356718029664,191.363446535041,146.496455322253,44.8634160598664,2.02519306925454,45.0149895411327,97.9303730327479,41.8629674676003,14.0821723807,73.4009411913151,9.20678287684209,60.3726576375422,52.0084741178453,187.395540338282,143.04604880522,42.3459268955614,1.84629047934791,44.7904980843624,102.581527791125,40.4313431876582,14.0032734135909,70.5604294357832
"North_Dakota_Yellow_Sweet_Bulk",1.15537476955386,47.2040562067155,2.12149639865286,76.9710066022578,59.9167170879057,17.3697665504411,2.80444441828852,36.9387947729331,NA,NA,NA,4.34523830232119,3.55115587952813,50.9386577240558,9.30864817581313,87.0197445266132,68.1868271121666,23.3875314436233,2.24367882341537,39.6460470366137,NA,NA,NA,14.1155676544119
"OH43_sh2",3.90361363237734,65.8237535877339,38.6395701969923,135.944840422773,96.0293982283397,39.9678660020184,0.10977363063438,35.9782600429384,147.46817815841,34.6392620829779,15.0951060149178,30.5607494841993,4.7851306209278,63.5872556767776,38.1116038141768,136.724364470334,97.3797111784355,38.6527320528991,0.534297462210979,37.6721772979656,141.601574048914,34.4556319586717,14.6888249361521,35.1536982729842
"Oh43_su",1.15021580382763,63.1909371220621,44.1188936642828,129.884587111733,99.9850960924788,29.598534276189,1.33915727766815,28.2852386952431,NA,NA,NA,4.18383760659508,3.5481469177358,61.6627406860133,42.0871250180853,132.212531497747,101.850472504261,31.2001750373384,1.37901213563736,33.8852277158776,NA,NA,NA,13.7837456292125
"Olcott",5.15279528669075,56.2040562067155,18.6201950314678,121.927796856995,86.9509065901922,34.9841504133151,2.20795106618455,42.1120167340881,107.843303044122,27.5326117683787,8.9914455285474,39.1265585979254,5.74234686376202,56.9904751153139,20.6769687121615,123.864887911146,89.162752091965,34.7694492254534,2.02194365871724,42.651497759215,112.557983584199,29.3909501383287,10.0339037882645,42.5058788717004
"Oregon_Evergreen-1",5.1268270899303,58.6403055506444,28.7449824763334,166.688189337426,129.06927956654,37.8681670688655,2.86306590817093,45.9387947729331,165.914452046863,44.3790410802772,13.1042575464776,38.9452383023212,5.73804013493074,58.6297874445787,29.4870660305091,164.63866094714,127.113552397107,36.8665100425601,2.47720010651163,45.5518395631833,159.185864295274,42.4075105806196,13.133340583156,42.3867350732618
"Oregon_Evergreen-2",4.40361363237733,63.1431118519859,46.1395701969923,160.944840422773,127.02939822834,32.9678660020185,2.10977363063438,33.4782600429384,133.671661587151,35.5698633130014,11.021190605955,34.4107494841993,5.17608039953645,62.3440399389717,44.6840100217544,159.68605316544,125.537040533352,33.2197975471699,1.91117195124704,35.6911378745192,132.564922572164,35.2661779431249,11.3880543818176,38.2994784626539
"P14",10.6527952866907,57.1974966643888,28.6201950314678,129.427796856995,91.4509065901921,37.9841504133151,2.70795106618455,33.1120167340881,131.843303044122,25.5326117683787,8.9914455285474,81.4265585979253,10.0427944284572,57.440108152157,29.4401769889317,130.753394519677,93.2501063531626,37.0978497279088,2.36616228097626,35.5197558348078,129.752241385825,28.0114106894374,10.0339037882645,77.0686066698896
"P35",10.6527952866907,59.6974966643888,33.1201950314678,150.927796856995,113.950906590192,36.4841504133151,1.70795106618455,52.6120167340881,119.638776038828,35.2658343115583,13.4561437198082,81.4265585979253,10.0427944284572,59.4504359530951,33.3836207134783,150.500446797469,113.68687765915,35.9336494766811,1.67772503645823,50.97186333769,120.102793203813,34.9149181772617,13.3315046867221,77.0686066698896
"P39",11.4844583540537,58.0139048972247,23.3488808703594,142.269583225158,112.602222472627,29.4726170110176,1.44764646955077,49.5143974330979,133.155740601266,36.5859369256783,15.0432757717326,88.3550465952054,10.6991825656241,58.1887763848825,24.7915644174493,142.439979061124,112.329446966037,30.4568479470332,1.50942571163371,48.5605671085261,131.986208706372,36.01773517566,14.799631213348,82.3561655980031
"P39_10_226",11.0459823682539,51.2695125054057,18.0356718029664,134.863446535041,95.9964553222526,36.3634160598663,2.52519306925454,54.5149895411327,118.930373032748,28.8629674676003,12.0821723807,84.9509411913151,10.379632212668,52.7334119939772,20.0227639076341,135.502123887341,97.1768509851148,35.7487921386045,2.19050910160693,52.3184478934588,120.11209797753,29.8180551306298,12.2906695488048,79.9977700047923
"P39_New",10.1553747695539,56.2040562067155,14.1214963986528,141.971006602258,106.916717087906,34.3697665504411,1.80444441828852,52.9387947729331,140.843303044122,36.5326117683787,15.9914455285474,77.2246787348909,9.3282624035844,56.9904751153139,18.6670577567123,142.21955890673,107.29114289031,34.1683392545549,1.71878038326026,50.1452337505151,136.200088061434,35.5988776583397,15.2748967535612,70.7948137652171
"P39A",7.15279528669075,57.1974966643888,20.6201950314678,126.927796856995,95.4509065901921,30.9841504133151,1.70795106618455,51.6120167340881,134.138776038828,35.2658343115583,14.9561437198082,54.5265585979253,7.30614597819663,57.440108152157,22.4296103675156,128.457225650167,96.8833101408937,31.6649152221796,1.67772503645823,50.1794475683115,132.207234522998,34.9149181772617,14.6159575853116,55.0889996303792
"P39Goodman-Buckler",10.6268270899303,51.1403055506444,27.2449824763334,129.688189337426,103.06927956654,26.8681670688655,0.863065908170929,62.5511269312923,106.914452046863,33.3790410802772,13.6042575464776,81.2452383023212,10.0384876996259,52.5988040417642,28.1725847889936,130.655361678382,103.497727776855,28.329041533557,1.10032561747557,58.8485509724371,109.933309962039,33.4270360708263,13.5614915493525,76.949462871451
"P39Le_253_60",11.4844583540537,55.5139048972247,14.8488808703594,125.269583225158,93.1022224726268,31.9726170110176,0.447646469550771,59.0143974330979,124.655740601266,30.0859369256783,11.0432757717326,88.3550465952054,10.6991825656241,56.1784485839443,17.3428373821946,126.826030748451,94.6175785008477,32.3971816990794,0.820988467115682,56.0885169176226,124.89050172616,30.7110911471458,11.3744234837758,82.3561655980031
"P39LE_261_61",12.4746096572759,62.2050142858089,18.2720485517215,117.056422236422,89.76702817897,27.3182682522029,1.99427211965452,56.6790721620523,115.633576494795,27.5961970403866,11.139174419434,96.302517310991,11.4636945081024,61.5182391542125,20.2549946537332,118.871594904682,91.3166805711396,28.5956285550459,1.83426858343175,54.2721645913264,117.412473618913,28.9343121264037,11.4743767014667,89.0816178064918
"P39LE_3502_61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.676558597925265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0889312631809
"P39M94",10.9036136323773,59.1431118519859,35.1395701969923,160.444840422773,130.02939822834,29.9678660020184,2.10977363063438,57.9782600429384,126.171661587151,32.5698633130014,14.521190605955,84.3607494841993,10.2584275214489,59.1275154574706,35.0444809173072,159.226819391538,128.26194337415,30.8913970447146,1.91117195124704,55.1053242242943,126.304004648448,32.8169576222722,14.3851111451933,79.112912352005
"P39M96",8.90361363237733,60.1431118519859,39.1395701969923,160.444840422773,126.02939822834,33.9678660020185,2.10977363063438,54.9782600429384,110.671661587151,36.0698633130014,14.021190605955,68.9607494841993,8.69462840701432,59.9316465778459,38.5497642280153,159.226819391538,124.628739586419,33.9959310479884,1.91117195124704,52.7280769161586,113.364774272768,35.6743813299337,13.9569601789968,66.5297915933262
"P39xRp1d",11.4036136323773,57.1431118519859,26.6395701969923,140.944840422773,108.02939822834,32.9678660020185,2.10977363063438,53.9782600429384,140.671661587151,38.0698633130014,14.521190605955,88.2107494841993,10.6493773000576,57.5192532167201,27.5957538820525,141.316702209355,108.279322541629,33.2197975471699,1.91117195124704,51.93566114678,138.408445967633,37.3071948771689,14.3851111451933,82.2586925416747
"P51",8.54598236825389,57.2695125054057,35.0356718029664,136.863446535041,106.496455322253,29.8634160598663,3.52519306925454,58.5149895411327,122.430373032748,32.8629674676003,9.58217238070004,65.7009411913151,8.42488331962479,57.5581987162287,34.9202179781434,137.33905898295,106.714010927909,30.7039243832845,2.87894634612496,55.4881109709732,123.033859675264,33.0836822251001,10.1499147178222,64.2688690564438
"P51xRp1d",8.57195056501435,58.32670361915,41.4108843581008,143.603054054611,108.378082345905,34.4793994043159,3.37007822726817,34.0758793439286,133.654697024713,33.2497606988814,9.43405855403066,65.9322614869192,8.42919004845606,58.3788472247451,40.5694143164666,143.866364658875,108.728452287809,34.4278648223163,2.76790852058958,36.1213946802367,131.951159332295,33.3469541711091,9.91992785519171,64.42886714306
"P737M20",1.04598236825389,NA,10.368468554014,108.405372072594,72.2218420451737,36.3665675872898,0.921687398053335,NA,NA,NA,NA,8.05094119131512,2.560636640495,NA,15.6550874851097,113.348232333295,78.1918411501151,35.2612839396211,1.20535817013249,NA,NA,NA,NA,17.1638747877533
"PAIA_453",11.5719505650143,59.82670361915,45.9108843581008,163.603054054611,127.878082345905,34.4793994043159,1.37007822726816,36.0758793439286,153.654697024713,35.7497606988814,13.4340585540307,88.9822614869192,10.774888720108,59.585043905308,44.5128580410132,162.23571561496,126.440320752999,34.4278648223163,1.39103403155352,37.7062262189938,148.646940462205,35.387971105153,13.3451355847639,83.2626939929007
"Pease_Crosby_Sweet_Corn",11.8509399042451,49.3334736770444,25.1756285494289,137.70747240025,98.3122143127663,39.2699689171161,3.06685684125571,50.194685234453,120.281551939986,38.9669236885974,14.0612792744602,91.9392367522304,10.3845090457572,52.4072533596763,27.1909531603372,138.2624746465,99.9515035051446,37.1406471400018,2.31307042705454,48.4716189528341,121.81328803477,37.6639848990015,13.8712711428689,80.6697385496752
"R839",9.00057785403636,61.2622053995532,39.6472611068559,142.796029755992,110.148655202623,31.9342515966525,2.83915727766815,46.2399619648481,133.85790048676,30.9829902716677,10.4910605927646,69.5338376065951,8.73135278667312,60.7306254219784,39.0490034072117,142.849783988888,110.134689449296,32.3195689940777,2.41166800241441,45.99926907189,132.173296671412,31.6468043932654,10.8162388726398,67.1803002772425
"R851",7.12682708993029,62.6403055506444,44.7449824763334,139.188189337426,106.06927956654,32.8681670688655,2.36306590817093,40.5511269312923,93.4144520468631,30.3790410802772,8.1042575464776,54.2952383023212,7.30183924936535,61.8463119260798,43.5081992733415,139.380803382523,106.222630617653,32.9858425384678,2.13298148425262,41.4154040461084,98.6636576993499,30.9778157499736,8.85183092119072,54.929001543763
"R853",5.98445835405373,62.0139048972247,25.3488808703594,122.269583225158,89.1022224726268,32.9726170110176,2.44764646955077,39.5143974330979,NA,NA,NA,46.1050465952054,6.39873500092892,61.4053008663835,26.5442060728033,124.070628105038,90.9843747131166,33.1733151998978,2.19786295615174,40.6364094147403,NA,NA,NA,47.8342920879914
"Ranniaya_Zolotaya_401",5.48445835405373,50.0139048972247,17.3488808703594,115.269583225158,83.1022224726269,32.4726170110176,2.94764646955077,43.5143974330979,122.155740601266,36.0859369256783,9.0432757717326,42.2550465952054,6.00778522232027,51.7557274218804,19.5336394513872,117.641355270409,85.5345690315199,32.7852484494886,2.54208157841076,43.8060724922546,122.803529084921,35.6095317888512,9.66181961898967,44.6885118983217
"Raza_Maiz_Dulce",8.15279528669075,67.1974966643888,79.1201950314679,200.927796856995,163.950906590192,36.9841504133151,0.207951066184556,47.6120167340881,126.138776038828,38.7658343115583,12.9561437198082,62.1765585979253,8.08804553541393,65.4814193559096,73.6943787866213,196.423824187682,159.101925005789,36.3217162270904,0.645069169681181,47.0097844907971,125.528922071034,37.7723418849232,12.9033537205255,61.3397057215411
"Red_NCLB",1.99368532620107,63.462470116238,52.7028750519188,182.321520997488,136.771068599331,44.3602645324429,2.12869874045574,21.866519992614,138.875145015892,38.5004645430249,11.9472751969923,8.23226148691928,4.111281302786,61.9225657880836,48.6139022330634,176.659164280036,132.319549761961,40.5859507407597,1.80650415722969,29.4870949093033,135.0441261771,37.0879978983965,12.303880162969,17.2830185861919
"S4",11.5719505650143,51.32670361915,16.9108843581008,110.603054054611,79.3780823459051,29.9793994043159,1.37007822726816,38.5758793439286,88.154697024713,24.7497606988814,10.4340585540307,88.9822614869192,10.774888720108,52.7499293821183,19.0995540383796,113.556935581334,82.3877248267586,30.9352640686332,1.39103403155352,39.6872656424403,93.9682572617497,26.4074965953597,10.7762297875848,83.2626939929007
"S43",12.1268270899303,50.6403055506444,24.7449824763334,130.188189337426,99.0692795665397,30.8681670688655,1.36306590817093,62.5511269312923,117.914452046863,27.3790410802772,8.1042575464776,92.7952383023211,11.2113370354519,52.1967384815766,25.9817827198011,131.114595452285,99.8645239891237,31.4335755368309,1.44454423973459,58.8485509724371,119.11598958349,28.5285954291209,8.85183092119072,86.3868034404601
"SC1441",8.57195056501435,64.32670361915,30.4108843581008,143.103054054611,103.878082345905,38.4793994043159,2.37007822726817,42.0758793439286,132.875145015892,32.5004645430249,12.9472751969923,65.8822614869192,8.42919004845606,63.2036339469967,30.9298852120194,143.407130884973,104.641098026612,37.5323988255901,2.07947127607155,42.4607208352653,130.745561726693,32.9493795517225,13.0525934437256,64.3880128548824
"SC6069",8.04598236825389,61.2695125054057,34.5356718029664,174.863446535041,142.496455322253,31.8634160598663,0.52519306925454,52.5149895411327,125.930373032748,35.3629674676003,13.5821723807,61.9009411913151,8.03393354101614,60.7747231977298,34.4820575643049,172.240825799512,139.412845017489,32.2561913849214,0.813634612570868,50.7336163547017,125.955621372999,35.124699159144,13.5751224473944,61.1639431549516
"SD176",11.6268270899303,50.6403055506444,34.2449824763334,139.688189337426,106.06927956654,33.8681670688655,1.36306590817093,36.0511269312923,116.914452046863,41.8790410802772,13.1042575464776,88.9452383023212,10.8203872568432,52.1967384815766,34.3068305827328,139.840037156425,106.222630617653,33.7619760392863,1.44454423973459,37.8495330839048,118.281200526994,40.3664936465757,13.133340583156,83.2410232507904
"SD226",7.12682708993029,49.1403055506444,11.2449824763334,97.6881893374257,69.0692795665397,28.8681670688655,0.863065908170929,42.5511269312923,96.9856010496039,43.2254703921757,15.2170695644078,54.3452383023212,7.30183924936535,50.9905418010137,14.1514515461613,101.264400148646,72.6154955811401,29.881308535194,1.10032561747557,43.0002355848656,105.182229026251,40.4244929128603,14.7698135045616,54.9698558319406
"SD277",9.50057785403635,54.7622053995532,32.6472611068559,118.796029755992,91.1486552026225,27.4342515966525,2.33915727766815,56.7399619648481,144.35790048676,32.4829902716677,12.9910605927646,73.3838376065951,9.12230256528177,55.5037731395392,32.9147576134726,120.806562841586,92.8769714575736,28.8269682403947,2.06744938015539,54.3196346503651,140.938581764615,32.8714145536917,12.9569937036224,70.3260804669122
"SD42",6.12682708993029,56.1403055506444,34.2449824763334,155.188189337426,114.06927956654,41.3681670688655,3.36306590817093,51.5511269312923,150.985601049604,34.2254703921757,13.2170695644078,46.6452383023212,6.51993969214805,56.6194596436406,34.3068305827328,154.076284147391,113.489038193115,39.5829772954247,2.82141872877065,50.1319775092728,143.869309079909,34.2165653928493,13.2723869430483,48.6782954526012
"SD469",11.6527952866907,54.6974966643888,20.1201950314678,104.927796856995,77.9509065901921,26.4841504133151,1.20795106618455,53.1120167340881,110.138776038828,32.7658343115583,10.4561437198082,89.1265585979253,10.8246939856745,55.4297803512188,21.991449953677,108.250939598473,80.98804356957,28.1723144684965,1.33350641419921,51.3680712223793,112.172297167106,32.8739012432178,10.7625988895429,83.360167049229
"SD592",9.15279528669075,53.1974966643888,34.6201950314678,145.927796856995,113.950906590192,31.4841504133151,2.20795106618455,62.6120167340881,126.638776038828,30.7658343115583,10.9561437198082,69.8765585979253,8.86994509263123,54.2235836706559,34.6981019549938,145.908109058448,113.68687765915,32.0529819725888,2.02194365871724,58.8960210314758,125.946316599281,31.2410876959826,11.1907498557394,67.6312661008805
"SD789",12.9036136323773,53.1431118519859,26.1395701969923,120.944840422773,82.5293982283397,37.4678660020185,2.10977363063438,39.9782600429384,134.671661587151,31.0698633130014,10.521190605955,91.7854144555199,11.8222266358835,54.302728735219,27.157593468214,122.94735125327,85.1176483948429,36.712398300853,1.91117195124704,40.8418403754799,133.39971162866,31.5923474618459,10.9599034156211,80.4971710928612
"SD829",9.07195056501435,54.8267036191501,26.9108843581008,138.603054054611,102.878082345905,35.4793994043159,1.37007822726817,48.5758793439286,119.154697024713,28.7497606988814,9.93405855403066,69.7322614869192,8.82013982706471,55.5643883034317,27.8627623151499,139.274026919853,103.732797079679,35.2039983231348,1.39103403155352,47.611423336226,119.84671801311,29.67312368983,10.3480788213882,67.5337930445521
"SD883",11.1527952866907,57.1974966643888,28.1201950314678,127.927796856995,98.9509065901922,28.4841504133151,2.20795106618455,47.1120167340881,111.138776038828,35.2658343115583,13.9561437198082,85.2765585979253,10.4337442070658,57.440108152157,29.0020165750932,129.375693197971,100.062363455158,29.7245814701335,2.02194365871724,46.6135766061079,113.007086223601,34.9149181772617,13.7596556529186,80.2143868595593
"SD884",9.00057785403636,59.7622053995532,18.1472611068559,101.296029755992,74.1486552026225,26.4342515966525,2.33915727766815,55.7399619648481,111.35790048676,29.4829902716677,10.9910605927646,69.5338376065951,8.73135278667312,59.5244287414155,20.2081056121558,104.733380755011,77.4358553597162,28.0508347395762,2.06744938015539,53.5272188809865,113.390542900264,30.422194232839,11.2443898388363,67.1803002772425
"SD908",10.3322409213993,55.0786136323891,25.8759469457474,125.137816124154,89.7999710850572,35.4227181943551,2.07885268103437,47.1423426638579,149.374865049198,29.3030928857877,12.578192644689,80.3123256038752,9.77869070244868,55.8503758120771,26.9516638004746,126.523108322304,91.5195407644604,34.9921692230237,1.89915005533088,46.7576359202404,145.726290286962,30.300401070811,12.7125163654622,75.6136393950257
"SD909",11.1553747695539,53.2040562067154,4.12149639865285,79.9710066022578,54.9167170879057,25.3697665504411,2.80444441828852,48.9387947729331,100.843303044122,27.5326117683787,13.9914455285474,84.9246787348909,9.97016312847954,54.9732026515612,10.868383105963,89.567428267234,64.026793518747,28.4608527664146,2.24367882341537,47.5204370720398,107.542991725391,29.3909501383287,13.7774701920478,76.1135090564529
"Separation_from_170882",10.1502158038276,56.1909371220621,43.1188936642828,151.884587111733,114.985096092479,35.598534276189,0.611457714080587,47.2852386952431,NA,NA,NA,77.9284384609598,9.32525344179208,56.9557716039236,41.3072575530103,150.895545595633,114.33057328452,35.0051660294318,1.03603676317538,46.3530119386355,NA,NA,NA,71.55728557084
"Separation_from_177107",8.09827941030673,60.0765548945734,33.368468554014,144.405372072594,106.221842045174,37.3665675872898,-0.0783126019466645,47.1634590896515,NA,NA,NA,62.1657978697515,8.0343807708118,59.6178441433627,33.5920391818332,143.920437220744,106.480069585368,35.89544910497,0.68045972997738,46.2743920662739,NA,NA,NA,60.7184538445095
"Separation_from_177589",4.40361363237733,58.1431118519859,26.6395701969923,128.944840422773,95.5293982283397,33.4678660020185,1.60977363063438,35.4782600429384,104.46817815841,32.6392620829779,13.0951060149178,34.4107494841993,5.17608039953645,58.3233843370954,27.5957538820525,130.295091635704,96.9255607049691,33.6078642975792,1.56695332898802,37.2759694132763,110.795195487668,33.0760925097804,13.1913983746388,38.2994784626539
"Separation_from_177642",1.09827941030672,55.0765548945734,32.368468554014,135.405372072594,97.2218420451738,37.3665675872898,2.92168739805333,34.1634590896515,118.985601049604,23.2254703921757,NA,8.36579786975147,3.54107569654581,56.2557233704415,32.8121717167583,136.277385998882,98.9920091172128,35.89544910497,2.25515505044272,37.743802861229,120.943632011074,26.6290984239469,NA,23.5566607706798
"Separation_from_183739",5.48445835405372,59.5139048972247,29.3488808703594,124.269583225158,97.1022224726268,26.9726170110176,1.94764646955077,36.0143974330979,107.655740601266,38.5859369256783,17.5432757717326,42.2550465952054,6.00778522232027,59.3949730654453,30.0494893835114,125.907563200647,98.2507822885788,28.5165141949871,1.85364433389273,37.8629542219153,110.699087765736,37.6505487228951,16.9403860443306,44.6885118983217
"Separation_from_183742",9.00057785403636,59.2622053995532,42.6472611068559,160.296029755992,122.148655202623,39.4342515966525,1.33915727766815,33.2399619648481,151.434249033534,38.999056854738,12.9208419110691,69.5338376065951,8.73135278667312,59.1223631812279,41.6779658902428,158.922966075462,121.03430081249,38.1405702502162,1.37901213563736,35.6978640699685,143.413803635338,37.4205132542939,12.8702058619669,67.1803002772425
"Separation_from_204812",6.48445835405372,56.5139048972247,39.3488808703594,180.769583225158,140.602222472627,39.9726170110176,0.947646469550771,46.5143974330979,151.655740601266,33.5859369256783,13.5432757717326,49.9050465952054,6.78968477953758,56.9825797043196,38.8126976602816,177.800979651588,137.761873480155,38.606249705627,1.1652070893747,46.1833198003903,147.429806251538,33.5685148548073,13.5151783147584,50.9392179894836
"Separation_from_212335",1.99368532620107,61.462470116238,21.7028750519188,132.321520997488,96.7710685993315,35.3602645324429,4.12869874045574,44.866519992614,139.875145015892,32.5004645430249,10.9472751969923,15.4360845128787,4.111281302786,60.5777174789151,24.4380108157404,134.197768603023,99.0392810146051,34.8784642526195,2.85630103753992,44.5796758105365,135.760553585501,32.9493795517225,11.5551668822123,28.1495238391848
"Silver_9",5.00057785403636,59.2622053995532,78.6472611068559,200.296029755992,166.648655202622,34.4342515966525,0.339157277668152,25.7399619648481,172.85790048676,40.9829902716677,13.9910605927646,38.8338376065951,5.6037545578039,59.1223631812279,73.2255156866156,195.661667987633,161.453692950999,34.2599027461239,0.690574891119335,29.7547457996292,164.730069874737,39.8108721294411,13.8132956360154,42.0957673362399
"Slatka_Pukanka",10.5459823682539,53.7695125054057,47.0356718029664,178.863446535041,143.496455322253,35.3634160598663,2.02519306925454,58.5149895411327,142.930373032748,35.3629674676003,10.0821723807,81.1009411913151,9.9886824340594,54.7437397949153,45.4360679102677,175.914695990729,140.321145964422,34.972658637786,1.84629047934791,55.4881109709732,140.147035333422,35.124699159144,10.5780656840187,76.8519898151226
"SONO_85",5.62682708993029,66.6403055506445,78.7449824763334,192.688189337426,152.56927956654,39.8681670688655,2.86306590817093,35.5511269312923,133.414452046863,32.8790410802772,12.6042575464776,42.7952383023212,6.12898991353939,65.0628364075808,73.3031074143602,188.518817190051,148.458624650028,38.418777044197,2.47720010651163,37.4533251992155,132.05521995917,33.0188326840176,12.7051896169594,45.5325152629315
"Sonora_108",8.12682708993029,66.6403055506445,99.2449824763334,233.188189337426,189.56927956654,43.3681670688655,2.36306590817093,32.5511269312923,168.414452046863,34.8790410802772,11.1042575464776,62.0452383023212,8.08373880658266,65.0628364075808,91.2676843817391,225.716752876123,182.065759686541,41.1352442970616,2.13298148425262,35.0760778910798,161.272836936512,34.6516462312527,11.4207367183699,61.26141621128
"Sonora_124",10.1527952866907,67.6974966643888,55.1201950314678,186.927796856995,141.950906590192,44.4841504133151,0.707951066184555,41.6120167340881,142.638776038828,32.2658343115583,13.4561437198082,77.5765585979253,9.65184464984854,65.8834849160972,52.6626789223728,183.565278518422,139.119304173268,42.1427174832288,0.989287791940197,42.2552898745257,139.302941503209,32.465697856409,13.3315046867221,73.9228264802199
"Sonora_22",1.6268270899303,64.2040562067154,64.2449824763334,195.188189337426,158.56927956654,36.8681670688655,0.863065908170928,23.0511269312923,NA,NA,NA,12.0452383023212,3.00139168467017,62.3698683519878,60.5964554130434,190.814986059561,153.908430331624,36.0903765417416,1.10032561747557,27.5481280819833,NA,NA,NA,20.4071280337513
"Stowels_Evergreen",8.62682708993029,59.1403055506444,65.7449824763334,213.688189337426,171.06927956654,42.8681670688655,1.86306590817093,42.0511269312923,150.414452046863,41.8790410802772,14.6042575464776,65.8452383023212,8.47468858519131,59.0318530047663,61.9109366545589,207.80663569394,165.262192168284,40.7471775466524,1.7887628619936,42.6040277001763,146.246633919593,40.3664936465757,14.4177934817456,64.3663421127722
"STRAIN T24-395-68B",12.1553747695539,60.2040562067155,44.1214963986528,200.971006602258,155.916717087906,45.3697665504411,0.804444418288522,45.9387947729331,114.843303044122,35.5326117683787,12.9914455285474,92.624678734891,10.6120638533747,59.6801717336509,42.0630817089603,192.324005805604,148.059472105822,41.1441560733929,1.19388194310514,45.5518395631833,117.572975443007,34.9091079338941,13.0287569112912,81.4322043476888
"STRAIN T35-388-68A",7.83224092139934,54.5786136323891,53.8759469457474,182.637816124154,144.299971085057,37.9227181943551,2.07885268103437,48.1423426638579,122.874865049198,37.3030928857877,12.078192644689,61.1123256038752,7.82394180940542,55.4483102518894,51.4886469754312,179.334992321049,141.021942372297,36.9325029750698,1.89915005533088,47.5500516896189,123.604380289831,36.8316552597515,12.2843653992657,59.9255927348547
"Strain_T32_397_68r",9.40361363237732,59.1431118519859,47.6395701969923,195.944840422773,156.02939822834,39.9678660020184,1.10977363063438,31.4782600429384,118.875145015892,37.5004645430249,12.9472751969923,72.8107494841993,9.08557818562297,59.1275154574706,45.9984912632699,191.832417338589,151.877767994403,38.6527320528991,1.22273470672901,34.106306335762,120.715578009078,36.3982281739508,13.0525934437256,69.6755717829959
"STRAIN11D-586-68A",10.6268270899303,68.6403055506445,51.7449824763334,205.188189337426,155.06927956654,49.8681670688655,0.863065908170928,26.5511269312923,133.914452046863,33.3790410802772,17.6042575464776,81.2452383023212,10.0384876996259,66.6710986483313,49.6424450670806,199.999661537604,150.72937701736,46.1801120523816,1.10032561747557,30.3215832748084,132.472614487418,33.4270360708263,16.9866992789247,76.949462871451
